0.000000,-2.788451,-2.270586,0.093998
9.999512,-2.994667,-2.282426,-0.189847
20.000000,-3.133760,-2.147296,-0.633375
30.000000,-3.028166,-2.131085,-1.046185
40.000000,-3.017028,-1.934796,-1.458679
49.999512,-3.406261,-1.377241,-1.922312
60.000000,-4.181789,-0.326188,-2.292180
70.000000,-5.400232,1.091414,-2.174662
80.000000,-6.771910,2.730698,-1.316881
89.999512,-7.818971,4.717533,0.534812
100.000000,-8.364367,7.067673,3.037558
110.000000,-8.124179,9.738164,6.142627
120.000000,-6.208352,12.381175,9.243543
129.999512,-2.497183,14.373631,11.849772
140.000000,1.511989,16.153925,13.512154
150.000000,4.982183,17.516108,14.165846
160.000000,7.174346,18.230452,13.882029
169.999512,7.941136,18.648335,13.525154
180.000000,8.183781,18.535187,14.314339
190.000000,9.377972,17.355513,15.275029
200.000000,11.881749,15.159443,13.938132
209.999512,13.988937,12.981398,11.174950
220.000000,14.859961,11.086604,8.569486
230.000000,14.854711,9.344369,6.657173
240.000000,15.035703,7.574651,6.297272
249.999512,15.751892,5.452066,6.851418
260.000000,15.618097,3.366928,8.417019
270.000000,14.766387,1.258616,9.817899
280.000000,13.497923,-1.095016,10.122236
289.999512,11.939910,-3.109909,9.958421
300.000000,10.696238,-4.988411,9.363515
310.000000,9.869676,-6.792449,8.430825
320.000000,9.451789,-8.566982,7.464842
329.999512,9.176616,-10.196926,6.806562
340.000000,8.598539,-11.655741,5.786829
350.000000,7.759737,-12.911907,4.467192
360.000000,6.978217,-14.030613,3.737339
369.999512,6.040832,-14.825226,3.410491
380.000000,5.133542,-15.547851,2.347210
390.000000,4.070570,-16.091923,2.675138
400.000000,3.015970,-16.349382,3.028143
409.999512,2.448123,-16.684486,3.407820
420.000000,2.241076,-16.895044,3.708248
430.000000,2.040454,-16.911631,3.364263
440.000000,1.606410,-16.683514,2.732888
449.999512,1.203914,-16.383923,2.590237
460.000000,1.002847,-15.952058,2.907691
470.000000,0.997021,-15.627679,3.390353
480.000000,0.955777,-15.156394,4.123540
489.999512,0.865688,-14.860962,4.778362
500.000000,0.918320,-14.600467,5.133166
510.000000,0.790589,-14.700544,4.907372
520.000000,0.638505,-14.861585,4.645079
529.999512,0.714012,-15.206719,4.477812
540.000000,1.075444,-15.761642,4.208158
550.000000,1.554633,-16.352678,3.652484
560.000000,2.291229,-17.053448,3.218452
569.999512,3.132280,-17.858578,3.051840
580.000000,3.951644,-18.579720,2.583988
590.000000,5.133480,-19.197468,1.782152
600.000000,6.373613,-19.755615,1.402065
609.999512,6.597683,-20.086401,2.636583
620.000000,5.536505,-20.304914,5.612728
630.000000,3.092477,-20.569651,9.873189
640.000000,-1.399048,-20.255157,15.250896
649.999512,-7.098335,-19.475971,21.443588
660.000000,-11.951737,-18.711546,28.465837
670.000000,-14.552323,-17.901812,34.675308
680.000000,-14.526020,-16.858868,37.402843
689.999512,-13.581208,-14.767301,37.008797
700.000000,-12.647794,-11.749191,35.091164
710.000000,-10.455778,-8.702983,33.747894
720.000000,-6.436287,-5.764597,34.370457
729.999512,-2.303202,-2.290699,35.397148
740.000977,0.269454,2.041006,34.974148
750.000977,2.946057,5.710557,32.459000
760.000977,6.477421,8.126712,29.212162
770.000488,9.215034,10.168823,26.774199
780.000977,10.196794,12.494165,25.777311
790.000977,10.580408,14.531610,26.049465
800.000977,11.784842,15.550097,25.816126
810.000488,13.297643,16.033718,24.803553
820.000977,14.328230,16.471195,23.559608
830.000977,15.666458,17.146994,22.293076
840.000977,18.645487,17.465672,21.362011
850.000488,22.334009,17.106640,19.998878
860.000977,24.936008,16.619328,17.299395
870.000977,25.948580,15.991855,13.783819
880.000977,25.941898,15.229181,10.767088
890.000488,26.090994,13.942324,8.354419
900.000977,26.001665,12.183194,6.761168
910.000977,25.085785,10.459730,5.514988
920.000977,23.743959,8.523981,4.396852
930.000488,22.054384,6.821896,3.069332
940.000977,20.647316,5.290885,1.763148
950.000977,19.578125,3.704653,1.895044
960.000977,18.447227,1.997773,2.590357
970.000488,17.048035,0.148174,3.170301
980.000977,15.096542,-1.447311,3.396655
990.000977,13.328531,-2.755305,3.225235
1000.000977,12.058113,-4.073047,3.231955
1010.000488,11.041752,-5.308564,3.244090
1020.000977,10.268786,-6.423203,3.097490
1030.000977,9.063324,-7.444224,2.718907
1040.000977,7.186389,-8.194229,3.358355
1050.000488,5.666572,-8.846189,3.818724
1060.000977,4.886645,-9.649466,3.546577
1070.000977,4.127943,-10.285286,2.570018
1080.000977,3.413669,-10.570255,1.580699
1090.000488,2.531124,-10.741151,1.539981
1100.000977,1.559351,-10.925655,2.375195
1110.000977,1.087543,-11.152823,2.957804
1120.000977,1.051619,-11.395673,3.231636
1130.000488,0.778338,-11.399488,3.223467
1140.000977,0.308910,-11.190491,2.945480
1150.000977,-0.537925,-10.866047,2.500887
1160.000977,-1.949990,-10.380202,1.854432
1170.000488,-3.174948,-9.997791,1.608153
1180.000977,-3.911943,-9.629693,1.652095
1190.000977,-4.210948,-9.080434,1.154262
1200.000977,-3.988504,-8.639888,0.296548
1210.000488,-3.695590,-8.084809,-0.216470
1220.000977,-3.651338,-7.299131,0.004179
1230.000977,-3.691462,-6.516300,0.798954
1240.000977,-3.804019,-5.822227,1.744908
1250.000488,-3.982544,-5.040912,2.658253
1260.000977,-3.936603,-4.271491,3.273197
1270.000977,-3.548962,-3.604154,3.555489
