0.000000,-1.521237,-0.148014,0.653929
10.000000,-1.757407,0.234475,0.494858
20.000000,-1.256000,-0.078052,0.305605
30.000000,-0.687531,-0.232592,0.161457
40.000000,-0.232744,-0.450458,0.210321
50.000000,0.031591,-0.626062,0.506078
60.000000,-0.113658,-0.381781,0.838975
70.000000,-0.389394,-0.138087,0.992420
80.000000,-0.644788,-0.132862,0.906134
90.000000,-0.937369,-0.091910,0.726676
100.000000,-1.225309,-0.095299,0.632022
110.000000,-1.467788,-0.157089,0.437035
120.000000,-1.674172,-0.079313,0.237615
130.000000,-1.857072,0.063141,-0.001688
140.000000,-1.987553,0.086301,-0.129756
150.000000,-2.148774,0.011026,-0.016460
160.000000,-2.419171,-0.025668,0.080352
170.000000,-2.715077,0.024913,0.273293
180.000000,-3.140605,0.164930,0.649971
190.000000,-3.628397,0.269071,1.036156
200.000000,-4.172747,0.405996,1.289646
210.000000,-4.897090,0.531941,1.353782
220.000000,-5.665205,0.717966,1.406790
230.000000,-6.216178,0.819102,1.500763
240.000000,-6.466363,0.746251,1.755445
250.000000,-6.888773,0.868272,1.884096
260.000000,-7.664494,0.613456,1.469076
270.000000,-9.171172,0.399755,1.078777
280.000000,-10.944441,-0.231087,1.068736
290.000000,-13.030435,-0.603300,1.370649
300.000000,-15.358560,-1.099229,2.221753
310.000000,-17.112270,-1.970397,3.024095
320.000000,-18.256062,-2.593609,3.553199
330.000000,-18.366650,-3.324620,3.829320
340.000000,-17.487047,-4.236053,3.718067
350.000000,-16.207855,-5.030659,3.788846
360.000000,-14.869641,-5.717940,4.093926
370.000000,-13.968966,-6.280007,4.879957
380.000000,-13.573618,-6.814353,5.668799
390.000000,-12.864663,-7.469379,5.823687
400.000000,-12.052264,-7.899764,6.061266
410.000000,-11.008130,-8.217779,6.167613
420.000000,-9.208896,-8.783320,7.078372
430.000000,-6.951767,-8.687205,8.351223
440.000000,-4.882582,-8.865309,9.073692
450.000000,-3.723235,-9.087559,8.572079
460.000000,-2.313622,-8.948981,9.586184
470.000000,-0.071547,-8.812870,10.757031
480.000000,2.107463,-8.515934,11.166697
490.000000,4.428905,-8.418240,10.859672
500.000000,6.745913,-7.998664,10.141435
510.000000,8.622493,-7.498013,9.735847
520.000000,9.943858,-6.751118,8.953540
530.000000,10.722627,-5.788225,8.229734
540.000000,11.900192,-5.366389,9.309450
550.000000,12.964204,-5.193250,9.388470
560.000000,12.530482,-4.299798,6.433617
570.000000,12.640075,-3.166523,5.689184
580.000000,13.927552,-2.598892,6.809890
590.000000,14.792992,-1.815051,7.734043
600.000000,15.212708,-1.139053,7.860375
610.000000,15.359176,-0.490869,7.586801
620.000000,15.546042,0.045546,7.042038
630.000000,15.972622,0.417310,6.510418
640.000000,16.667336,0.718734,6.118749
650.000000,17.497471,0.907497,5.635390
660.000000,18.068813,0.925782,4.778267
670.000000,18.194107,0.889921,3.726675
680.000000,18.258362,0.772389,2.810864
690.000000,18.448704,0.556763,2.039551
700.000000,18.594465,0.179573,1.331411
710.000000,18.644619,-0.271021,0.901925
720.000000,18.473394,-0.598330,1.026084
730.000000,17.985395,-0.937564,1.739529
740.000000,17.350683,-1.550101,2.668462
750.000000,16.698818,-2.199485,3.338893
760.000000,15.987378,-2.820894,3.616784
770.000000,15.109781,-3.616204,3.596175
780.000000,14.077067,-4.515026,3.389509
790.000000,12.882644,-5.263508,3.057995
800.000000,11.361586,-5.781466,2.680738
810.000000,9.543684,-6.243973,2.559302
820.000000,7.540993,-6.638700,3.044021
830.000000,5.397176,-7.157003,3.910049
840.000000,2.993678,-7.790560,4.495593
850.000000,0.333346,-8.343018,4.293344
860.000000,-2.809014,-8.864027,3.424510
870.000000,-6.876941,-9.313835,2.630216
880.000000,-11.880379,-9.416082,2.901353
890.000000,-16.869934,-9.045252,4.784697
900.000000,-20.712067,-8.103253,7.803491
910.000000,-22.632317,-6.993526,10.856665
920.000000,-22.600428,-5.999101,12.638774
930.000000,-21.145021,-5.174121,12.407176
940.000000,-19.051504,-4.509939,10.567000
950.016235,-17.325478,-3.772951,8.174250
960.016235,-16.063194,-3.218153,6.282885
970.016235,-15.076413,-2.731787,5.207051
980.016235,-14.195948,-2.305424,4.619616
990.016235,-13.420397,-1.960945,4.040171
1000.016235,-12.517273,-1.798003,3.206769
1010.016235,-11.460089,-1.758445,2.399185
1020.016235,-10.567353,-1.612075,1.866819
1030.016235,-9.920072,-1.383334,1.563995
1040.016235,-9.146894,-1.226654,1.356856
1050.016235,-8.014724,-1.064346,1.168719
1060.016235,-6.714025,-0.853310,1.045968
1070.016235,-5.504910,-0.586354,0.757475
1080.016235,-4.315417,-0.349271,0.130171
1090.016235,-3.093495,-0.033035,-0.276033
1100.016235,-1.971063,0.300056,-0.191719
1110.016235,-1.097529,0.601858,0.325614
1120.016235,-0.542582,0.788033,0.709351
1130.016235,-0.272894,0.958290,0.879625
1140.016235,-0.116727,1.139701,0.844570
1150.016235,0.118716,1.263693,0.640272
1160.016235,0.301859,1.290116,0.436166
1170.016235,0.277245,1.304594,0.416176
1180.016235,-0.054832,1.309497,0.640611
1190.016235,-0.311598,1.321083,1.043985
1200.016235,-0.379113,1.284505,1.368745
1210.016235,-0.344240,1.170201,1.522338
1220.016235,-0.410571,1.209621,1.501812
1230.016235,-0.369620,1.164163,1.413519
1240.016235,-0.340679,1.069754,1.241707
1250.016235,-0.362658,1.002239,1.047964
1260.016235,-0.379665,0.877007,0.958104
1270.016235,-0.358085,0.729799,0.843851
